TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,MerchantID,Channel,LoginAttempts,TransactionDuration,AccountBalance,CustomerAge,CustomerOccupation,withdrawal_ratio,transaction_hour,fraud_gmm,isolation_fraud,fraud_either,fraud_both
TX002196,AC00384,393.74,2023-12-04 18:11:56,Debit,Charlotte,D000407,M099,Online,1,90,1769.06,26,Student,0.22257017851288255,18,0,0,0,0
TX000010,AC00385,815.96,2023-03-31 16:06:57,Debit,Nashville,D000199,M007,ATM,1,120,1021.88,55,Doctor,0.7984890593807492,16,0,0,0,0
TX002224,AC00385,220.52,2023-06-07 16:07:22,Debit,Seattle,D000512,M054,ATM,1,152,1793.09,57,Retired,0.12298323006653321,16,0,0,0,0
TX001833,AC00385,136.88,2023-07-18 17:41:52,Credit,Memphis,D000545,M029,Branch,1,71,7465.95,24,Student,0.01833390258439984,17,0,0,0,0
TX000147,AC00385,973.39,2023-08-30 17:23:20,Debit,Sacramento,D000292,M026,Branch,1,296,2042.22,77,Retired,0.4766332716357689,17,0,1,1,0
TX000140,AC00385,234.57,2023-09-01 16:09:08,Debit,Chicago,D000553,M045,Online,1,120,263.98,23,Student,0.888590044700356,16,0,0,0,0
TX000903,AC00385,328.34,2023-10-12 16:17:47,Credit,San Diego,D000245,M014,Online,1,31,2840.45,42,Engineer,0.11559436004858385,16,0,0,0,0
TX002202,AC00385,1431.54,2023-12-11 16:23:59,Debit,Portland,D000490,M075,Online,1,84,1171.98,20,Student,1.2214713561664874,16,0,0,0,0
TX000311,AC00386,49.99,2023-02-09 17:53:59,Debit,Omaha,D000668,M062,ATM,1,139,2299.64,62,Retired,0.021738185107234177,17,0,0,0,0
TX000832,AC00386,39.69,2023-04-24 17:16:27,Debit,Austin,D000539,M089,Online,1,163,3524.68,70,Retired,0.011260596706651384,17,0,0,0,0
TX000914,AC00386,254.21,2023-05-22 16:48:08,Debit,Phoenix,D000487,M030,ATM,1,46,2487.2,48,Engineer,0.10220730138308139,16,0,0,0,0
TX001427,AC00386,218.19,2023-05-23 16:29:31,Debit,Austin,D000626,M078,ATM,1,185,620.83,19,Student,0.35144886683955345,16,0,0,0,0
TX001136,AC00386,297.03,2023-09-08 17:08:30,Debit,Austin,D000329,M041,Online,1,151,1088.62,61,Retired,0.27285003031360805,17,0,0,0,0
TX001981,AC00386,135.43,2023-10-06 16:14:51,Debit,San Jose,D000626,M031,ATM,1,92,5315.83,57,Retired,0.02547673646448438,16,0,0,0,0
TX002433,AC00386,85.58,2023-11-23 17:17:59,Debit,Fort Worth,D000502,M029,ATM,1,60,7794.84,55,Engineer,0.010979057940894233,17,0,0,0,0
TX002329,AC00386,663.45,2023-12-12 17:20:46,Debit,Albuquerque,D000564,M076,ATM,1,147,5897.29,67,Retired,0.11250082665088541,17,0,0,0,0
TX001736,AC00387,58.7,2023-03-03 16:00:01,Debit,New York,D000633,M041,Branch,1,141,8937.35,67,Doctor,0.00656794239903327,16,0,0,0,0
TX000284,AC00387,362.04,2023-07-10 16:37:11,Credit,Philadelphia,D000145,M059,Branch,2,198,8421.88,58,Doctor,0.04298802642640361,16,0,1,1,0
TX002302,AC00387,294.61,2023-09-28 18:53:02,Debit,Omaha,D000652,M046,Branch,1,74,7375.59,60,Retired,0.03994392313021738,18,0,0,0,0
TX002004,AC00388,248.76,2023-05-24 16:12:18,Debit,Denver,D000334,M091,ATM,1,56,546.46,18,Student,0.45522087618489915,16,0,0,0,0
TX002293,AC00388,1030.85,2023-09-04 17:22:24,Debit,San Diego,D000645,M060,ATM,1,39,1941.8,25,Student,0.5308734164177566,17,0,0,0,0
TX000822,AC00389,247.17,2023-05-22 17:58:55,Credit,Chicago,D000081,M096,Branch,1,149,2611.64,65,Retired,0.09464168108927723,17,0,0,0,0
TX000308,AC00389,131.93,2023-09-11 17:31:10,Credit,Fort Worth,D000245,M049,Branch,1,13,4547.06,31,Engineer,0.02901435213082739,17,0,0,0,0
TX001952,AC00389,557.26,2023-10-04 17:06:57,Debit,San Jose,D000184,M076,ATM,1,53,5237.12,69,Doctor,0.10640581082732495,17,0,0,0,0
TX000029,AC00390,127.45,2023-01-24 16:18:32,Debit,Las Vegas,D000232,M092,Online,1,197,1772.06,44,Doctor,0.07192194395223639,16,0,0,0,0
TX001713,AC00390,583.3,2023-02-03 16:30:45,Credit,Nashville,D000330,M094,Online,1,142,5896.01,59,Engineer,0.09893131117484535,16,0,0,0,0
TX002021,AC00390,98.48,2023-02-16 17:14:41,Debit,Miami,D000440,M090,Branch,1,12,9538.92,47,Engineer,0.010324019910010777,17,0,0,0,0
TX000753,AC00390,142.58,2023-06-19 16:20:51,Debit,San Antonio,D000647,M048,ATM,1,145,7844.23,33,Engineer,0.018176417570621977,16,0,0,0,0
TX000711,AC00390,115.32,2023-07-25 17:24:07,Debit,Denver,D000663,M075,Branch,1,113,5929.08,53,Retired,0.01944989779190026,17,0,0,0,0
TX001109,AC00390,43.65,2023-10-30 16:23:34,Credit,Charlotte,D000236,M066,Branch,1,212,2870.67,30,Engineer,0.015205509515200284,16,0,0,0,0
TX000898,AC00390,16.79,2023-11-06 16:42:34,Credit,Detroit,D000317,M023,Online,1,146,535.15,30,Doctor,0.03137438101466879,16,0,0,0,0
TX001361,AC00391,7.86,2023-10-16 16:47:15,Credit,Sacramento,D000065,M053,Branch,1,91,3621.98,76,Retired,0.002170083766337749,16,0,0,0,0
TX000221,AC00391,131.56,2023-10-19 16:42:37,Debit,Charlotte,D000203,M014,Branch,1,42,5873.54,44,Doctor,0.022398757818964374,16,0,0,0,0
TX002059,AC00391,328.39,2023-11-09 16:47:01,Debit,New York,D000396,M013,ATM,1,108,2523.83,41,Engineer,0.1301157367968524,16,0,0,0,0
TX000013,AC00392,494.52,2023-06-07 17:21:28,Credit,Mesa,D000032,M057,Branch,1,111,1620.02,24,Student,0.30525549067295465,17,0,0,0,0
TX000479,AC00392,334.89,2023-07-20 18:23:13,Debit,Fort Worth,D000697,M040,Online,1,260,1661.68,21,Student,0.20153699870011071,18,0,0,0,0
TX002354,AC00392,34.93,2023-10-16 16:11:52,Debit,Columbus,D000434,M056,Branch,1,72,2810.37,31,Engineer,0.012428968427644758,16,0,0,0,0
TX000631,AC00393,339.35,2023-02-03 16:08:47,Credit,Boston,D000099,M084,ATM,1,70,5002.7,78,Retired,0.0678333699802107,16,0,0,0,0
TX000006,AC00393,92.15,2023-04-03 17:15:01,Debit,Oklahoma City,D000579,M054,ATM,1,172,781.68,18,Student,0.11788711493194147,17,0,0,0,0
TX001166,AC00393,161.1,2023-04-10 17:28:48,Credit,Miami,D000001,M002,ATM,1,104,239.12,19,Student,0.6737203077952492,17,0,0,0,0
TX001565,AC00393,28.38,2023-05-18 16:24:16,Debit,Sacramento,D000700,M083,Branch,1,98,173.7,55,Doctor,0.16338514680483593,16,0,0,0,0
TX001695,AC00393,392.05,2023-06-19 16:32:01,Debit,Denver,D000411,M099,ATM,1,172,4383.69,60,Engineer,0.08943378751690928,16,0,0,0,0
TX000666,AC00393,152.18,2023-08-07 16:57:22,Credit,Los Angeles,D000637,M093,Online,4,176,2459.84,39,Engineer,0.06186581241056329,16,0,1,1,0
TX001479,AC00393,373.52,2023-09-25 16:23:23,Debit,Colorado Springs,D000673,M026,ATM,1,235,6430.41,35,Engineer,0.05808649837257655,16,0,0,0,0
TX001859,AC00393,134.92,2023-10-31 16:46:18,Debit,Los Angeles,D000636,M021,Online,1,101,1081.97,19,Student,0.12469846668576762,16,0,0,0,0
TX000239,AC00394,33.06,2023-01-17 16:03:41,Credit,Fort Worth,D000417,M045,Online,1,170,1540.87,53,Retired,0.021455411553213448,16,0,0,0,0
TX001874,AC00394,36.74,2023-02-06 17:21:37,Debit,Tucson,D000062,M094,Branch,1,133,6217.58,33,Doctor,0.005909051431585923,17,0,0,0,0
TX001028,AC00394,451.15,2023-02-27 16:47:50,Debit,Colorado Springs,D000245,M094,ATM,1,175,1356.47,46,Engineer,0.33259121101093275,16,0,0,0,0
TX001665,AC00394,270.36,2023-03-03 16:57:11,Debit,Oklahoma City,D000037,M044,ATM,1,37,1783.04,25,Student,0.1516286791098349,16,0,0,0,0
TX000732,AC00394,230.32,2023-05-15 18:15:33,Debit,Las Vegas,D000272,M015,Branch,1,56,791.46,35,Engineer,0.2910064943269401,18,0,0,0,0
TX002101,AC00394,139.52,2023-09-22 18:02:42,Debit,Portland,D000504,M025,Branch,1,31,1570.22,23,Student,0.08885379118849589,18,0,0,0,0
TX002141,AC00394,519.62,2023-11-23 17:42:11,Credit,Washington,D000046,M026,Online,1,40,4159.33,71,Retired,0.12492877458629155,17,0,0,0,0
TX000730,AC00395,371.47,2023-05-30 16:15:10,Credit,Milwaukee,D000661,M097,Branch,1,58,1187.04,24,Student,0.3129380644291684,16,0,0,0,0
TX000955,AC00395,391.66,2023-07-10 17:29:39,Debit,Fresno,D000271,M062,Branch,1,103,2406.31,50,Engineer,0.16276373368352376,17,0,0,0,0
TX000070,AC00395,189.12,2023-11-13 16:42:28,Credit,Indianapolis,D000684,M040,Branch,1,103,977.01,32,Engineer,0.19357017840144933,16,0,0,0,0
TX002346,AC00396,76.21,2023-01-10 16:41:42,Debit,Los Angeles,D000275,M055,Branch,1,69,664.93,22,Student,0.11461356834554014,16,0,0,0,0
TX001870,AC00396,145.77,2023-04-05 16:08:13,Debit,Memphis,D000175,M040,ATM,1,237,5294.98,68,Retired,0.02752984902681408,16,0,0,0,0
TX000113,AC00396,254.37,2023-04-20 18:26:50,Credit,Dallas,D000477,M012,Online,1,174,8849.26,51,Engineer,0.028744776399382548,18,0,0,0,0
TX001304,AC00396,91.84,2023-07-05 17:21:56,Credit,Mesa,D000292,M023,Branch,1,80,1712.41,67,Retired,0.05363201569717532,17,0,0,0,0
TX002271,AC00396,789.8,2023-07-10 16:04:39,Debit,Jacksonville,D000271,M038,ATM,1,94,13948.09,40,Doctor,0.056624240308171224,16,0,0,0,0
TX000191,AC00396,1422.55,2023-07-10 17:49:18,Debit,Washington,D000569,M072,Branch,1,165,5674.32,79,Retired,0.2506996433052771,17,0,0,0,0
TX001831,AC00396,198.92,2023-10-23 16:47:56,Debit,Milwaukee,D000301,M020,Online,1,100,2854.66,36,Engineer,0.06968255413954727,16,0,0,0,0
TX001469,AC00396,307.24,2023-11-02 16:05:49,Debit,San Jose,D000584,M096,ATM,2,136,1670.72,19,Student,0.1838967630722084,16,0,1,1,0
TX000861,AC00397,233.44,2023-01-20 16:23:48,Debit,Chicago,D000334,M037,Online,1,297,1691.88,20,Student,0.13797668865404164,16,0,0,0,0
TX001815,AC00397,18.3,2023-02-13 16:21:46,Debit,Mesa,D000315,M011,Online,1,155,3733.52,48,Engineer,0.0049015406372538515,16,0,0,0,0
TX001486,AC00397,71.9,2023-02-20 16:28:39,Debit,Los Angeles,D000553,M013,Branch,1,51,10619.35,29,Doctor,0.0067706592211387705,16,0,0,0,0
TX000108,AC00397,756.59,2023-03-06 16:47:02,Debit,Sacramento,D000028,M012,Branch,1,17,420.65,27,Student,1.798621181504814,16,0,1,1,0
TX000835,AC00397,193.82,2023-04-20 17:52:46,Debit,Kansas City,D000531,M042,Branch,1,176,3886.77,37,Engineer,0.049866598743944196,17,0,0,0,0
TX000361,AC00397,466.85,2023-07-17 16:57:14,Debit,Austin,D000016,M007,Branch,1,165,5422.53,56,Retired,0.08609449832458281,16,0,0,0,0
TX000145,AC00397,113.02,2023-09-25 16:54:22,Credit,Jacksonville,D000369,M019,Branch,1,166,6077.96,69,Retired,0.018595054919742806,16,0,0,0,0
TX001454,AC00398,142.78,2023-05-09 16:40:52,Debit,San Diego,D000499,M021,Branch,1,150,11705.88,68,Doctor,0.012197288883877163,16,0,0,0,0
TX001783,AC00398,418.02,2023-06-06 17:56:44,Debit,Los Angeles,D000170,M017,ATM,1,110,11011.86,46,Doctor,0.037960889441020856,17,0,0,0,0
TX001768,AC00398,473.2,2023-08-07 16:02:07,Debit,Houston,D000116,M054,Online,1,173,248.52,34,Doctor,1.9040721068726862,16,0,1,1,0
TX000605,AC00398,175.07,2023-09-04 17:46:20,Debit,Colorado Springs,D000379,M091,Branch,1,169,1040.25,26,Student,0.1682960826724345,17,0,0,0,0
TX001275,AC00398,1159.39,2023-10-12 16:29:49,Debit,Oklahoma City,D000294,M091,Online,1,150,6499.53,41,Doctor,0.17838059059655084,16,0,0,0,0
TX001219,AC00398,285.26,2023-11-01 16:09:05,Debit,Atlanta,D000137,M062,ATM,1,93,167.72,28,Student,1.7008108752683042,16,0,0,0,0
TX000472,AC00398,206.46,2023-11-27 18:26:02,Debit,Virginia Beach,D000620,M013,ATM,1,279,3984.38,65,Retired,0.051817346739015856,18,0,0,0,0
TX002175,AC00399,16.52,2023-01-04 17:00:58,Credit,Boston,D000269,M093,Online,1,135,835.53,25,Student,0.01977188132083827,17,0,0,0,0
TX000783,AC00399,300.61,2023-05-01 17:21:46,Debit,El Paso,D000086,M006,Online,1,51,7895.54,44,Doctor,0.03807339333345155,17,0,0,0,0
TX000870,AC00399,267.55,2023-06-13 16:06:05,Debit,Charlotte,D000138,M084,Online,1,40,4330.04,46,Engineer,0.061789267535634775,16,0,0,0,0
TX001677,AC00399,556.04,2023-07-10 16:41:50,Debit,Denver,D000190,M022,ATM,1,27,5200.04,72,Retired,0.10692994669271774,16,0,0,0,0
TX002259,AC00399,65.01,2023-10-24 17:28:18,Credit,Austin,D000697,M004,Online,1,67,10235.19,29,Doctor,0.00635161633540755,17,0,0,0,0
TX000414,AC00400,135.03,2023-02-24 17:00:26,Debit,San Francisco,D000029,M097,ATM,1,180,1278.0,23,Student,0.10565727699530517,17,0,0,0,0
TX000486,AC00400,188.99,2023-06-08 16:43:06,Debit,Oklahoma City,D000551,M065,Branch,1,92,7315.34,58,Engineer,0.025834752725095486,16,0,0,0,0
TX000244,AC00400,78.33,2023-07-31 16:13:12,Credit,Memphis,D000191,M069,Online,1,189,7255.33,56,Engineer,0.01079620086198698,16,0,0,0,0
TX001504,AC00400,64.58,2023-12-04 18:06:30,Debit,El Paso,D000647,M056,Branch,1,173,6292.29,55,Retired,0.01026335404121552,18,0,0,0,0
TX002244,AC00400,347.63,2023-12-13 16:41:13,Credit,Chicago,D000561,M025,Online,1,272,1400.04,25,Student,0.24830004857004087,16,0,0,0,0
TX000981,AC00401,102.67,2023-05-10 17:41:59,Debit,Albuquerque,D000097,M091,Branch,1,119,4656.94,79,Retired,0.022046665836364655,17,0,0,0,0
TX001803,AC00401,223.76,2023-08-11 16:02:33,Credit,Boston,D000441,M013,Branch,1,110,4102.23,74,Retired,0.05454594208515856,16,0,0,0,0
TX000046,AC00401,435.27,2023-10-04 17:49:29,Debit,Chicago,D000297,M051,Branch,1,90,4673.28,74,Retired,0.09314014995891537,17,0,0,0,0
TX000407,AC00401,364.42,2023-10-10 17:07:27,Debit,Colorado Springs,D000469,M078,ATM,1,146,8119.73,51,Engineer,0.04488080268678885,17,0,0,0,0
TX000231,AC00401,523.74,2023-11-02 16:36:37,Debit,Oklahoma City,D000551,M099,ATM,1,159,13498.55,43,Doctor,0.03879972293320394,16,0,0,0,0
TX001183,AC00401,11.67,2023-11-13 16:30:21,Debit,Fort Worth,D000017,M078,Branch,1,105,7458.63,76,Retired,0.0015646305018481945,16,0,0,0,0
TX000558,AC00402,770.65,2023-07-05 17:49:26,Debit,Jacksonville,D000119,M016,Online,1,137,7198.8,31,Doctor,0.10705256431627493,17,0,0,0,0
TX000918,AC00402,330.61,2023-07-06 16:04:39,Credit,Nashville,D000648,M099,Branch,1,113,2525.25,64,Retired,0.13092169092169093,16,0,0,0,0
TX002144,AC00402,75.77,2023-08-07 17:48:31,Debit,Charlotte,D000172,M090,Branch,1,148,8361.7,51,Engineer,0.009061554468588922,17,0,0,0,0
TX001832,AC00402,137.81,2023-10-26 16:52:14,Debit,Detroit,D000260,M067,Branch,1,44,2631.47,58,Engineer,0.05236996811668004,16,0,0,0,0
TX001639,AC00403,128.4,2023-03-20 17:17:27,Debit,Tucson,D000514,M065,ATM,1,31,2610.64,69,Retired,0.04918334201575093,17,0,0,0,0
TX000277,AC00403,167.14,2023-04-24 18:33:29,Debit,Denver,D000231,M049,Online,1,20,3877.73,76,Retired,0.04310253679343327,18,0,0,0,0
TX000628,AC00403,22.81,2023-05-29 17:53:03,Debit,New York,D000065,M083,Online,1,75,3634.76,62,Retired,0.006275517503218919,17,0,0,0,0
TX001087,AC00403,79.43,2023-07-24 17:30:24,Debit,Dallas,D000393,M009,ATM,1,72,6579.37,74,Retired,0.012072584457174473,17,0,0,0,0
TX001342,AC00403,395.27,2023-08-07 16:38:52,Credit,Miami,D000045,M085,Online,1,167,1764.08,18,Student,0.22406580200444423,16,0,0,0,0
TX000141,AC00403,6.0,2023-10-23 18:38:15,Debit,Chicago,D000556,M090,Online,1,246,5442.76,30,Doctor,0.0011023818797815813,18,0,0,0,0
TX000860,AC00403,154.24,2023-11-06 16:19:31,Debit,Mesa,D000129,M049,ATM,1,82,6109.55,61,Retired,0.025245721861675573,16,0,0,0,0
TX001318,AC00403,27.28,2023-12-25 16:30:45,Debit,Atlanta,D000082,M070,ATM,1,96,10668.24,29,Doctor,0.0025571228243834038,16,0,0,0,0
TX000897,AC00404,79.76,2023-04-03 16:25:35,Debit,Kansas City,D000110,M043,Online,1,115,10278.75,68,Doctor,0.007759698406907455,16,0,0,0,0
TX002210,AC00404,127.78,2023-04-25 16:41:32,Debit,Miami,D000586,M050,ATM,1,170,1046.66,20,Student,0.12208358015019204,16,0,0,0,0
TX001197,AC00404,63.98,2023-10-30 16:01:43,Debit,Baltimore,D000150,M026,Online,1,258,7954.12,54,Doctor,0.00804363021930773,16,0,0,0,0
TX000037,AC00404,78.13,2023-11-21 16:58:44,Debit,Milwaukee,D000250,M028,Branch,1,145,900.61,26,Student,0.08675231232164865,16,0,0,0,0
TX001604,AC00405,109.43,2023-01-11 18:07:25,Debit,Denver,D000670,M054,ATM,1,140,1983.65,70,Retired,0.05516598190204925,18,0,0,0,0
TX001414,AC00405,362.68,2023-01-16 18:02:19,Credit,Miami,D000280,M014,ATM,1,137,2040.77,63,Retired,0.1777172341812159,18,0,0,0,0
TX000040,AC00405,335.63,2023-01-24 17:17:20,Debit,Oklahoma City,D000038,M040,Online,1,216,1019.39,55,Retired,0.3292459215805531,17,0,0,0,0
TX001756,AC00405,247.93,2023-08-14 18:08:27,Debit,Indianapolis,D000082,M100,Branch,1,79,9801.48,37,Engineer,0.025295159506523505,18,0,0,0,0
TX001371,AC00405,512.95,2023-10-16 17:08:36,Debit,Columbus,D000335,M066,Branch,1,143,9584.52,57,Engineer,0.05351859039367647,17,0,0,0,0
TX000139,AC00405,997.43,2023-11-22 16:07:19,Debit,Seattle,D000661,M067,Online,1,118,6810.05,69,Doctor,0.14646441656081818,16,0,0,0,0
TX000081,AC00406,183.71,2023-06-19 18:22:10,Debit,Denver,D000488,M074,ATM,1,102,552.52,38,Engineer,0.33249475132121914,18,0,0,0,0
TX001974,AC00407,584.41,2023-01-02 16:51:47,Debit,Las Vegas,D000326,M051,ATM,1,41,4475.22,23,Student,0.13058799343942867,16,0,0,0,0
TX000450,AC00407,689.29,2023-01-06 17:30:07,Debit,El Paso,D000286,M034,ATM,1,100,168.84,22,Student,4.082504145936982,17,0,1,1,0
TX001049,AC00407,122.45,2023-01-16 16:50:13,Debit,New York,D000505,M065,Branch,1,98,7255.49,46,Doctor,0.016876875304080084,16,0,0,0,0
TX001535,AC00407,872.72,2023-04-24 16:47:17,Debit,Washington,D000559,M033,Online,1,288,503.01,22,Student,1.7349953281246895,16,0,1,1,0
TX002441,AC00407,219.44,2023-07-20 18:13:07,Debit,Washington,D000685,M003,Online,1,23,4207.27,42,Engineer,0.052157337180642076,18,0,0,0,0
TX002499,AC00407,43.1,2023-10-04 18:25:44,Debit,Denver,D000254,M092,Branch,1,102,6944.9,25,Student,0.006205992886866622,18,0,0,0,0
TX000540,AC00407,186.69,2023-12-29 16:38:21,Debit,New York,D000546,M015,Branch,1,54,8602.22,30,Engineer,0.02170253725201169,16,0,0,0,0
TX002297,AC00408,308.23,2023-04-17 16:12:22,Debit,Las Vegas,D000008,M058,ATM,1,23,4150.63,60,Retired,0.07426101579760182,16,0,0,0,0
TX001740,AC00408,248.15,2023-06-15 16:41:00,Debit,Milwaukee,D000043,M018,ATM,1,202,2649.23,75,Retired,0.09366872638464761,16,0,0,0,0
TX001994,AC00409,568.68,2023-04-25 18:47:16,Debit,Houston,D000283,M075,ATM,1,101,2940.04,72,Retired,0.1934259397831322,18,0,0,0,0
TX001283,AC00409,76.02,2023-07-12 16:58:17,Credit,Albuquerque,D000644,M087,Online,1,189,14765.41,34,Doctor,0.005148519411245607,16,0,0,0,0
TX001608,AC00409,122.81,2023-10-24 16:12:19,Debit,San Jose,D000419,M010,Branch,1,12,8450.84,52,Doctor,0.014532283181316887,16,0,0,0,0
TX001948,AC00409,354.96,2023-11-29 16:27:38,Debit,Fort Worth,D000282,M014,Online,1,96,6712.94,69,Doctor,0.052876980875741476,16,0,0,0,0
TX001353,AC00409,192.23,2023-12-28 16:34:52,Debit,Albuquerque,D000117,M058,Online,3,39,2610.67,54,Engineer,0.07363243918227887,16,0,1,1,0
TX001171,AC00410,124.98,2023-02-21 16:52:16,Debit,Washington,D000424,M062,ATM,1,78,642.0,24,Student,0.19467289719626168,16,0,0,0,0
TX001399,AC00410,282.65,2023-03-08 17:42:36,Debit,Fort Worth,D000626,M012,ATM,1,161,13801.15,35,Doctor,0.02048017737652297,17,0,0,0,0
TX001284,AC00410,170.19,2023-07-07 17:40:58,Credit,Los Angeles,D000255,M077,Branch,5,156,745.87,27,Student,0.22817649188196334,17,0,1,1,0
TX001600,AC00410,704.69,2023-07-18 17:22:49,Debit,Las Vegas,D000451,M089,Online,1,150,3267.84,51,Retired,0.21564397277712496,17,0,0,0,0
TX000379,AC00410,295.5,2023-11-23 18:00:00,Debit,Mesa,D000445,M095,ATM,1,36,6280.66,59,Retired,0.047049195466718464,18,0,0,0,0
TX000803,AC00411,362.27,2023-05-11 16:36:38,Debit,Jacksonville,D000073,M051,ATM,1,47,6003.59,80,Retired,0.06034222856657433,16,0,0,0,0
TX001205,AC00411,359.42,2023-05-29 16:17:37,Debit,Baltimore,D000567,M089,Branch,1,30,1765.45,55,Doctor,0.20358548811917643,16,0,0,0,0
TX000396,AC00411,826.23,2023-05-31 16:25:19,Debit,Colorado Springs,D000056,M042,ATM,1,209,7580.59,29,Doctor,0.10899283564999558,16,0,0,0,0
TX001597,AC00411,11.86,2023-09-05 16:43:36,Debit,Sacramento,D000165,M054,Branch,1,129,6782.61,31,Engineer,0.0017485894073225499,16,0,0,0,0
TX000005,AC00411,13.45,2023-10-16 17:51:24,Credit,Atlanta,D000308,M091,Online,1,198,7429.4,26,Student,0.0018103749966349907,17,0,0,0,0
TX001702,AC00411,111.55,2023-12-28 16:27:12,Debit,Denver,D000632,M039,ATM,1,101,12221.17,46,Doctor,0.009127603985543119,16,0,0,0,0
TX000852,AC00412,227.5,2023-03-13 16:59:33,Debit,Sacramento,D000227,M055,Online,1,277,11505.35,34,Doctor,0.019773409761545714,16,0,0,0,0
TX002468,AC00412,69.8,2023-05-02 16:01:04,Credit,New York,D000361,M004,Branch,1,138,136.77,27,Student,0.5103458360751626,16,0,0,0,0
TX001389,AC00412,407.65,2023-08-07 17:17:34,Debit,Denver,D000013,M095,ATM,1,263,273.78,25,Student,1.4889692453795018,17,0,1,1,0
TX001152,AC00412,438.59,2023-10-30 17:48:09,Debit,San Jose,D000347,M035,Online,1,103,8994.39,37,Engineer,0.0487626175871849,17,0,0,0,0
TX000565,AC00413,365.7,2023-01-27 16:35:40,Debit,Houston,D000051,M045,Branch,2,115,368.78,21,Student,0.9916481371007105,16,0,1,1,0
TX000609,AC00413,121.82,2023-09-08 18:24:14,Debit,Dallas,D000542,M032,Online,1,119,13293.83,60,Doctor,0.009163649602860875,18,0,0,0,0
TX001594,AC00413,854.64,2023-11-07 18:57:13,Debit,Fort Worth,D000445,M038,Branch,1,118,2989.25,56,Retired,0.2859044910930835,18,0,0,0,0
TX002128,AC00413,98.95,2023-12-29 17:37:37,Debit,Mesa,D000432,M084,Branch,1,73,5670.82,75,Retired,0.017448975633153584,17,0,0,0,0
TX001014,AC00414,420.6,2023-04-17 16:10:19,Debit,Louisville,D000124,M086,Branch,1,55,1778.75,26,Student,0.2364581869290232,16,0,0,0,0
TX000222,AC00414,485.51,2023-11-28 16:49:27,Credit,Milwaukee,D000460,M097,Online,1,37,3074.45,76,Retired,0.15791767633235212,16,0,0,0,0
TX002177,AC00414,36.12,2023-11-29 17:55:07,Debit,Houston,D000630,M085,Online,1,234,1593.03,22,Student,0.022673772621984518,17,0,0,0,0
TX002331,AC00415,69.38,2023-01-11 16:09:36,Debit,Detroit,D000191,M042,Branch,2,280,12072.11,69,Doctor,0.0057471311974460135,16,0,1,1,0
TX001128,AC00415,4.72,2023-04-17 16:03:52,Debit,Fort Worth,D000610,M051,Branch,1,20,4792.01,32,Engineer,0.0009849729028111377,16,0,0,0,0
TX000247,AC00415,34.07,2023-11-06 17:22:58,Debit,Philadelphia,D000158,M080,Branch,1,81,8709.77,22,Student,0.003911699160827438,17,0,0,0,0
TX000639,AC00416,655.15,2023-01-02 16:22:54,Debit,Seattle,D000626,M083,ATM,1,264,5587.44,26,Engineer,0.1172540555245336,16,0,0,0,0
TX001016,AC00416,285.18,2023-03-08 16:39:14,Credit,Sacramento,D000515,M084,Branch,1,150,14847.97,55,Doctor,0.019206665961744265,16,0,0,0,0
TX002268,AC00416,1360.67,2023-04-19 16:38:41,Debit,Raleigh,D000017,M092,Branch,1,118,2861.65,29,Engineer,0.47548442332220925,16,0,0,0,0
TX001514,AC00416,214.15,2023-10-30 17:07:54,Debit,Detroit,D000531,M064,Branch,1,217,6397.29,32,Engineer,0.03347511211778738,17,0,0,0,0
TX000718,AC00416,28.73,2023-10-31 16:11:57,Debit,Kansas City,D000384,M016,ATM,1,185,2712.96,53,Engineer,0.010589909176692617,16,0,0,0,0
TX000220,AC00417,361.27,2023-01-06 17:01:53,Debit,Omaha,D000676,M088,ATM,1,180,7945.57,63,Doctor,0.045468103609936104,17,0,0,0,0
TX000797,AC00417,51.07,2023-01-23 18:06:58,Debit,Dallas,D000114,M017,Branch,1,133,4292.16,63,Retired,0.011898438082457318,18,0,0,0,0
TX001213,AC00417,51.15,2023-03-01 17:26:49,Credit,Los Angeles,D000215,M019,Branch,1,199,8992.25,46,Engineer,0.005688231532708721,17,0,0,0,0
TX001267,AC00417,6.03,2023-08-09 18:42:25,Debit,Chicago,D000358,M035,Branch,1,70,3290.72,76,Retired,0.0018324257305392135,18,0,0,0,0
TX000464,AC00417,302.16,2023-10-18 17:47:52,Debit,Kansas City,D000123,M014,Online,5,138,3876.61,80,Retired,0.07794438955685509,17,0,1,1,0
TX000589,AC00418,178.88,2023-06-19 17:31:08,Credit,Dallas,D000101,M026,Branch,4,93,4708.29,76,Retired,0.037992562055438384,17,0,1,1,0
TX000866,AC00418,101.81,2023-06-29 17:51:45,Debit,Fort Worth,D000209,M087,ATM,1,105,13872.03,45,Doctor,0.0073392286493036705,17,0,0,0,0
TX000723,AC00418,75.53,2023-08-21 17:36:05,Credit,Fresno,D000597,M009,Online,1,157,1034.35,21,Student,0.07302170445207136,17,0,0,0,0
TX000333,AC00418,288.17,2023-09-08 16:48:51,Debit,Virginia Beach,D000399,M012,Online,1,50,3653.11,37,Engineer,0.07888347189107363,16,0,0,0,0
TX002195,AC00418,1047.69,2023-10-16 16:32:31,Debit,Austin,D000008,M037,Online,1,139,1889.78,20,Student,0.5543978664183132,16,0,0,0,0
